date,port01,port02,port03,port04,port05,port06,port07,port08,port09,port10,portLS
1970-12-22,-1.17468113044485,3.99038632799064,0,1.00573578859036,1.56776344640832,-0.990120909759559,-1.23413622074306,-1.34266281326897,-0.221465148822897,0.586412612600044,1.7610937430449
1970-12-23,1.25822125312011,2.9102970482366,2.27535993054244,-0.517336151437046,-0.370393110582791,-1.49545301694033,0.927581214329591,-1.16498006709561,3.00704648296323,0.531500262254356,-0.726720990865756
1970-12-24,0.646400595794966,0.300242165554077,2.63321464345598,2.56099773397028,0.268588543891775,-0.504833968365586,0.149989625635985,0.8555052605992,0.407608188356848,4.72440602633634,4.07800543054138
1970-12-28,0.54068935894718,1.10271722084051,3.09869119564064,0.430666654492251,-0.947253525759349,0.889285801797955,0.143474759692726,0.444470571971357,-1.38603926269318,-1.14342470398307,-1.68411406293025
1970-12-29,4.82956610916978,0,3.6050167603299,-0.302946763622191,1.18566931579743,1.13662828682869,0.922675907561793,-1.04014043854975,1.40553301499845,4.55389785534762,-0.275668253822165
1970-12-30,1.1974104078322,0.997090699601587,-1.94439692769395,-0.880409480856628,-0.205251439496044,-0.000915502500248012,1.05616324051887,0.39548526693531,-1.38603942744517,-1.52865383195246,-2.72606423978466
1970-12-31,2.57416943077297,2.96170182226567,2.08657218119923,0.3943739011424,0.535668577239884,0.626602293472705,-0.165248268083306,0.590929030633126,0.41166028419121,0.241879814284714,-2.33228961648825
1971-01-04,-0.6697,0.60145,-1.27405,-2.47023333333333,-0.3795,-1.2184,0.187666666666667,-2.85495,-0.93335,-2.43916666666667,-1.76946666666667
1971-01-05,2.67751014977303,1.82953008644508,-0.528875602412537,3.89933399515977,3.61115308535894,3.49291441067972,2.29526694902566,5.09475049305137,0.980755112997159,4.4695673380882,1.79205718831517
1971-01-06,0.362051738269725,-2.31306645614052,0.935792982561489,0.743839466151185,-0.102956149617828,-0.46046145033467,3.85507543019716,0.431882791793796,0.932993192393265,2.52555412994663,2.16350239167691
1971-01-07,0.0557059090648527,-2.6357568243684,-1.98061010185285,-0.393405655331884,1.26603798736793,-0.462617553934749,0.846291500530589,-0.129010817073345,-1.03744257233399,-1.0741464320237,-1.12985234108855
1971-01-08,0.358774386860519,-0.788345031614403,0.257934207035917,0.718223150849844,0.341614702262772,0.404606505974485,-0.694304294570472,-0.882678110846617,-0.266861202200603,-1.58532771809716,-1.94410210495768
1971-01-11,-0.233315702215225,-0.929496856772477,-1.20068239482312,0.476780638561795,5.461794696603,1.41047242176685,-0.787813186338489,-0.456103024284874,0.496738850062426,-0.253435587070997,-0.0201198848557714
1971-01-12,0.809216493511544,4.81235803095538,1.5950341915368,1.45154599260045,2.09490446243997,1.11161723718511,2.51726977033384,3.39299771802259,-1.17907841628278,1.93276837536714,1.1235518818556
1971-01-13,-0.660020872138375,-4.45420345416054,4.82749719062456,-1.11725168838491,-2.22013227442894,-0.706340878765287,0.0358770912531424,-2.14198729309558,2.48231325154824,0.604754910887519,1.26477578302589
1971-01-14,0.0899072391728772,3.0978493985689,-0.438078384646537,-0.278501433831723,1.50679674289102,1.64205416406641,-0.0623898864099515,0.258764870600794,-0.525812304234701,-0.478619042895957,-0.568526282068834
1971-01-15,1.04062909326495,3.04143585506262,-0.941462851418769,2.30474497903399,1.48446819171598,0.447316887825437,-0.317810209944511,2.62418807660499,-0.151145289008241,0.986023444616124,-0.0546056486488282
1971-01-18,0.530567487749549,-1.2802243371459,1.75618657393248,0.543281727380367,-0.167010583586124,1.65553034493001,0.374644419646565,1.98071247915233,0.718106876368707,0.486588665134881,-0.0439788226146679
1971-01-19,2.29765417742826,1.29685349112659,0.700513695260963,0.110435059226521,-0.816215688363638,0.123676611009466,-1.29167056523388,0.565211656854181,1.03241599397429,0.0185020068123252,-2.27915217061593
1971-01-20,-0.312663745461194,0.65435188469712,-0.030280795169652,0.781146696813263,-0.679932517690002,0.437527112586724,-0.381934940332268,0.14304958074723,-0.631674242130444,0.537460345033219,0.850124090494412
1971-01-21,-0.866067009344233,6.25352954758182,-0.504244883698745,0.636016765973387,0.662829741907166,2.81350502948116,0.624094679908727,0.816324255409008,2.44934399207638,0.332707073372657,1.19877408271689
1971-01-22,1.88873029979728,-2.91945704247645,1.01362794379621,0.779116106864955,2.22245183941821,-0.792556627979508,-0.312901903415026,2.05465351657843,-0.309885244576158,-0.0954788506794395,-1.98420915047672
1971-01-25,5.02372435444502,4.32938683689115,1.08370729961438,1.00664348496738,0.966520474093145,-0.688346834710979,1.23374488003109,2.5091610564133,0.970110194371992,2.10622180943296,-2.91750254501207
1971-01-26,1.83565395488455,2.54760000754014,-0.218411025744141,2.15162559663977,-0.239205492955764,-0.925829607572484,-0.531676453384395,-1.80919893277952,-0.173274155799833,2.35675756341692,0.521103608532373
1971-01-27,-2.31394512407952,0.23690442458093,-0.517319865110028,-0.714238413972237,-1.67868763627004,-1.36854854388023,-2.23322918449984,1.78341823229752,-1.02750891700355,-1.23694296389474,1.07700216018478
1971-01-28,0.804664538297629,-1.41167332918376,-0.52002451387553,0.350284512228496,0.243861542527884,-0.0672851049148381,-0.0674635214868857,-0.542113180581497,0.887328905048396,0.7456281488646,-0.0590363894330295
1971-01-29,1.11060391239832,1.28287140321555,0.522732720849887,-1.81576729457176,0.0810632497538595,0,1.38584180574337,2.37493163820258,1.00816437133206,-0.101761937960948,-1.21236585035926
1971-02-01,1.6663,-0.0318000000000001,1.20226666666667,-0.843633333333333,0.5357,1.7152,1.97866666666667,-0.0119666666666667,0.855,2.3199,0.6536
1971-02-02,-0.143607709470428,-0.109694370509822,-1.62480067557775,-0.788341121850975,0.280994711331398,1.8613989991663,0.711257371476387,0.156710331369654,0.427264614479533,-1.30803412695543,-1.164426417485
1971-02-03,0.595997110502872,1.62979563900064,-0.263706830872921,-1.04629283641286,2.80993384259985,-1.35859655636258,2.30866818468845,0.407816381605942,0.760933866821794,0.520247767718076,-0.0757493427847957
1971-02-04,-1.28038642018622,-1.08472250856987,1.6117170517574,1.1776984266249,1.56317538008948,0.935526003819923,0.516382734571731,0.0703587622632385,1.39718097244188,0.358025910699705,1.63841233088593
1971-02-05,0.700991509325628,-0.878179721195042,1.68899475361268,0.544016749768602,-1.37719352495303,0.950837747504529,3.18010308276775,-0.311784252289854,2.27813922727375,0.000249507605098501,-0.70074200172053
1971-02-08,0.809318578982365,0.633632795286868,-1.47675446104498,-0.0901682714508582,2.19222543336821,2.84308163189958,4.22574270331818,2.22859374876196,3.74378881479585,0.434979529243,-0.374339049739365
1971-02-09,0.350481204215584,-0.628204832255199,-0.577136839020764,0.931683292442183,1.33887910428698,-2.86234032489832,-1.65777610610269,0.589029409983877,-1.02687862373339,0.857790462585431,0.507309258369847
1971-02-10,0.909989891023274,-0.745300647889498,0.139591422406725,0.826661336309619,1.33620246154703,0.833105638193609,-0.679096132887876,0.399375466705116,0.961294386783146,-0.585873434713467,-1.49586332573674
1971-02-11,-0.529199760606597,1.44916762843688,1.25771010320816,0.833523493120605,1.46025120834267,0.838616806724529,2.97995759929836,-0.363316660766763,2.96366368711153,-0.888135713441197,-0.3589359528346
1971-02-12,0.762764632222148,0.957577506044934,3.56215002051977,1.53774792196709,-0.484621580002027,0.380817451521047,0.535132517578677,0.631265307467571,0.492703035050452,-0.227636873024296,-0.990401505246444
1971-02-16,0.415704336099868,-0.326622652173687,-0.895901083482535,0.917045804837051,-0.128389868974387,-0.25056919490617,0.0370912636127221,0.841684156074686,0.925959454625198,1.24421208347493,0.828507747375064
1971-02-17,-2.47730062536068,-2.04490716286938,-1.7527839505616,-0.0726762456322916,-1.88243488149064,-1.46697451555667,-2.1960149528391,-1.88206559408219,-2.23576501102472,0.0908313084910589,2.56813193385174
1971-02-18,-0.165838326812936,1.19648222613729,0.498199969382249,-1.16396628117716,0.042127694355363,-2.26142443494206,-2.40941207588518,-1.09216691164836,-3.17640080696537,-1.00464954407111,-0.838811217258177
1971-02-19,0.486702416596062,-2.14224794147006,-1.61426258001546,-0.86598177238828,-2.19934685765032,-1.39497710649451,-2.08984745638216,-1.62236270327201,-1.94268634065114,-0.86400844166187,-1.35071085825793
1971-02-22,-1.14235767715612,-3.48441821735345,-1.73404012482279,-1.84869466030384,-1.45293213958252,-1.37928286583246,-0.372584966502213,-1.69128549829949,-0.280629509546144,-0.363153170296094,0.779204506860022
1971-02-23,0.195953832228314,0.0871357497646515,1.85266055695263,0.624879277522846,1.87425669653635,1.96225205124388,2.2477583256476,2.33858810008557,1.47083721743273,-0.603066984091289,-0.799020816319603
1971-02-24,0.245832808363437,-0.43519087602518,0.866270731554619,0.978600164156428,1.81214441771359,-0.148833582474667,2.16311262223103,0.711212005679863,0.645970818566725,0.863487408732204,0.617654600368767
1971-02-25,-0.4473571150665,-0.901878849314117,1.68154854216982,-0.63049371025408,1.44860787357811,0.14034112076642,-0.402304265438159,0.204929648557702,-0.642523443615273,0.238193340348842,0.685550455415343
1971-02-26,-0.586291221325822,-0.410142969332342,0.0243774940274856,-0.221610001667123,1.30618610701463,0.652828343038405,-0.310192461689501,-0.270744428254835,1.24940181734232,-1.97870006766699,-1.39240884634117
1971-03-01,-0.319575,1.1094,-0.979333333333333,0.168,-0.216666666666667,0.0981500000000001,1.53206666666667,0.119466666666667,1.5547,-1.286025,-0.96645
1971-03-02,1.03098719924198,-0.658689504075124,-0.825073553668931,0.31966073869233,-0.0627573235343243,0.144721172469221,-1.18476947998695,0.939750678655899,0.301188457025294,0.0508479017282001,-0.980139297513777
1971-03-03,-0.0282351260463546,-0.704569088728454,-1.35103168880105,0.237271636479,-0.00772776166577594,0.999974670329513,-0.106472721243944,0.0147817533324373,0.44795942000882,-1.49039873179923,-1.46216360575287
1971-03-04,1.48812847421086,1.49411148328075,0.969690656676902,1.67347603361756,2.4598599467218,1.4299673912404,1.23830367422224,1.98726734919111,-1.46193303728309,3.54344152441148,2.05531305020062
1971-03-05,1.9616481379076,0.684792661403287,1.56533423460596,1.23525730673809,0.950157919072298,1.77682477086266,2.09187821515046,-0.34044880695712,0.28784417300673,2.44669373063486,0.485045592727253
1971-03-08,-0.149006254194471,0.6534434856131,1.46789823499088,0.392959390820503,-0.488165064895342,2.14002689191496,1.16958706206317,0.237592840451764,1.01729842534415,0.688353000934188,0.83735925512866
1971-03-09,-1.19871081996227,-1.28906188421882,1.09142782132398,0.0890708885360305,0.362761450382319,-0.249409505383997,0.619909869500557,0.541450912164682,-0.366569200777543,0.239249127325561,1.43795994728783
1971-03-10,-0.360118493219169,0.581244059287256,0.0550545735836426,0.588105506712936,-0.549712403961176,0.975100225141904,-0.898347573313504,-1.00661613890731,0.817972878550742,-1.12049961628033,-0.760381123061158
1971-03-11,0.177872619262351,0.172719461364261,0.153649563488496,-0.171701606638036,0.617948910792249,0.320313102450248,-0.182552068896743,1.02068283846919,0.598639635376433,0.60563434003707,0.427761720774719
1971-03-12,0.203106728586799,0.208348663459053,-0.439110535830157,0.669089799080249,0.932755857348679,1.0292588611659,-0.303599297691461,0.129630036414761,0.413904267158663,-1.24309139721678,-1.44619812580358
1971-03-15,0.81114089173545,2.19174756472252,3.7902736655436,0.501438435796435,2.16323684270347,0.583354439542377,0.193495273430918,-0.0177319325467694,0.287914014286673,0.441514827871341,-0.369626063864109
1971-03-16,-0.431975810038492,-0.612615251585912,0.0904593734899311,-0.801499785991246,-0.255324716924001,0.855296209601782,1.48582819609801,0.00863975218352341,1.01154816098364,1.28048444410303,1.71246025414152
1971-03-17,-0.239807767485058,-0.579758576572795,-0.628841077103175,1.22362466827766,0.00714156328733098,0.875926224700872,-2.03344079116191,2.05504178632369,0.728887287719324,0.0477976833729765,0.287605450858035
1971-03-18,-0.00733813673847341,0.275828765023099,-0.43287808122925,0.348514511662915,-0.0673760434005138,1.1653934975053,2.09584181167321,-0.0349004597970054,1.28067733418242,-0.386026524609243,-0.37868838787077
1971-03-19,0.94699456103327,0.691281791153626,0.17049177207014,-2.31320243207825,-0.830763156725482,1.16571402367095,1.8707132018943,-0.849084270699881,5.15867416494537,-0.413425402400676,-1.36041996343395
1971-03-22,0.834605652994544,-1.15759643048953,0.8019478792508,0.106842233437157,-0.0556508898086003,-1.2655420356296,-2.18249312783435,-1.51382580891686,-1.04443839782672,-1.00907844665291,-1.84368409964746
1971-03-23,0.078781470665537,-1.3560582610719,-0.495719364935876,-0.730712976881175,-0.0739850912281054,0.453413932932294,-0.960372796180173,-1.05197267169131,-1.43050900706551,0.545842609417985,0.467061138752448
1971-03-24,-0.521504429863632,-2.38271287345158,-0.258116516647535,-0.249299434408364,-2.31474219918374,-1.12725039699124,-0.764985787850604,-0.424198672239325,-0.0113043292764932,-1.87121316584485,-1.34970873598121
1971-03-25,1.9652890259813,0.490546548209016,-0.550710170066105,0.693055936669853,-0.453095433843536,-0.660342703826255,-1.01304855908397,0.590756894363109,-1.60107111346239,1.5733130990032,-0.391975926978104
1971-03-26,-0.013097156872792,-0.994201569042301,0.558986331383034,2.94837716414334,0.340749633534354,2.12312754655689,0.74626141007096,2.26101016600634,1.06613785462638,0.782846808582708,0.7959439654555
1971-03-29,0.34010574033757,1.77882529236402,1.74641850583579,1.00492437791895,-0.591298329779496,0.994114273971683,-1.17291777777322,0.114857164516199,-0.0538150006690619,-0.0556060695779406,-0.39571180991551
1971-03-30,-0.390747871441474,0.486175482701128,0.555389176078674,0.661925319310629,-1.06117493305362,0.102979714101522,0.809314459486601,1.10454148450795,0.0333211254066869,-0.186345230583905,0.204402640857569
1971-03-31,0.140255797430884,-0.710610757603469,0.793577246451354,0.233580781952821,-0.00294830630810836,-0.165196863522245,-0.721244182482329,-0.432222232881471,-0.579716148056752,1.50639684474875,1.36614104731787
1971-04-01,0.781925,0.1507,0.01495,-0.464825,-0.833433333333333,0.24545,0.63745,0.06515,0.6591,0.75405,-0.0278750000000003
1971-04-02,0.207192820835681,0.100933116917805,-0.310827508087541,0.66187571222937,-0.270409452849868,0.253269426193408,-0.121891351778091,-0.377897451735195,0.967811104361156,0.658376777856572,0.451183957020892
1971-04-05,-0.354421990444768,-1.47187296108282,-0.752334551353645,-0.563125209638051,0.105278663259652,0.0499595889735246,-1.0390772764637,-0.580554969134228,0.268936804017283,-0.808594543899664,-0.454172553454896
1971-04-06,-0.812639436578791,0.0784335938270279,-0.117404060601015,0.472681395406108,0.867110069471054,-0.223993749795534,1.00454823937257,1.49079496636499,3.95649286925566,-0.650265604352782,0.16237383222601
1971-04-07,0.483336494188586,-0.809429875530859,0.554847937654824,-0.929105363984253,0.220246440072886,0.529595140895356,-0.133685731574328,2.50927682945352,0.21535642814093,0.45505600010921,-0.0282804940793763
1971-04-08,-0.843242655361627,1.24168111834453,0.678750524465392,1.27280312648308,1.966182751963,-0.380471036589188,-0.306435481719397,0.501597818044429,-0.408136164884358,0.648668163192799,1.49191081855443
1971-04-12,0.887713581442493,1.34391768975048,0.0920944010463536,1.58880845365724,1.32620333051293,0.68095266560424,2.46438390107092,2.12434962128427,1.55459256778268,0.703612237276548,-0.184101344165945
1971-04-13,-1.08885766774196,-0.309899972587512,-0.844341138309106,-0.526166155817585,0.509357120378205,-0.347586414139541,0.489573934396246,1.97564187151315,0.0922155555595291,1.02300137841293,2.11185904615488
1971-04-14,1.26891309426495,0.668184190707123,-0.523213230045866,-0.257665355957448,-0.0157500134702608,0.717950146950054,0.698864379174534,-0.109091053815048,1.65093481002233,2.67798723036901,1.40907413610406
1971-04-15,0.571112416964769,1.69939029522294,-0.116676685911856,-1.1079655024455,0.506864750123111,1.47490753521572,-0.849890466481417,-0.527168552765851,2.6653577706547,-0.0634619177945329,-0.634574334759302
1971-04-16,-1.16666901588655,0.0588976295230588,0.412204498917957,-1.4268467717264,-0.210582890348646,-0.170236123660293,-0.704715020305486,-1.00783355928889,0.85458999569546,-0.815199484668594,0.351469531217954
1971-04-19,-0.213991481636892,0.31426272515434,0.435169359822293,2.383614003169,0.551627927821658,-0.477024626968986,2.26061999016121,0.204765046509399,-0.573045189581862,0.594495568597747,0.80848705023464
1971-04-20,-0.728838197105571,-0.198103810052183,1.0629159199213,0.249490556218599,0.287251631228647,-1.21366088532638,-0.0483492490753613,-2.07666224434462,-2.17262703200144,-0.47711395479621,0.251724242309361
1971-04-21,-1.12705582830935,0.924591375388226,0.0756049300257667,-0.0682013750391419,-1.69894093374325,-0.239142310476171,0.120150589419585,0.789702506230463,-0.373639838748034,0.0991079564518304,1.22616378476118
1971-04-22,0.0679365372212602,-0.150887271377236,-0.367105391745613,0.961297811136202,-0.528447553438498,0.968485441159157,-0.00655548067795815,0.106031447857857,2.86941689764504,0.962614185818998,0.894677648597738
1971-04-23,2.12756408528971,2.11860264571561,0.545472640131755,-1.04100492002613,-1.41716412972718,0.727182823559019,1.18486741924927,0.923465085031387,-0.653312336337402,1.66259661043594,-0.464967474853769
1971-04-26,0.16278142161643,0.896751563574237,-1.44303709039748,3.16779388371145,0.151476720437675,0.0776247103959936,0.852491991567986,1.30317793684704,-0.0814771510821601,-0.358448998358016,-0.521230419974445
1971-04-27,-0.141887811385525,-1.50378599394588,-0.626800662027188,0.303613721423457,0.849904821762511,0.740717520612005,-0.588790400252232,-0.916407325813316,0.787174445213973,-0.0629293767012598,0.0789584346842651
1971-04-28,0.0452998529251453,0.588826087310424,1.4148790712762,-0.250329018052216,-1.04640603061055,-0.4251601869478,-0.841416719948048,0.910140338096191,-0.428909884340341,-0.316522895458478,-0.361822748383623
1971-04-29,-1.5044415699897,-0.419038347555344,0.913318230333229,0.0149133804759034,-0.49698095371588,-1.578583053349,-0.677167971140641,0.72008055002094,1.02303000720735,-2.25624717925867,-0.751805609268974
1971-04-30,-0.187038459849651,-0.505033153879831,-1.01021802221252,-0.517592594075541,-0.451716803891832,-0.592537268955189,0.271406902956605,-0.378053791111532,-0.265428496142957,0.654508478040963,0.841546937890614
1971-05-03,0.7669,-0.874325,-0.77055,-0.17422,-0.6957,-0.5682,0.155,-2.23625,-0.97425,-2.25976,-3.02666
1971-05-04,0.499027837653039,1.71819430258609,0.605706221514883,0.96076178818738,-0.270808096275791,0.269671886458859,0.272121596205881,1.5928939265065,1.65279362021999,3.39482629526999,2.89579845761695
1971-05-05,0.278882759499142,-1.22474234042474,-0.465123414457225,0.553627836157535,-0.891600786217369,-0.327783548591638,-0.691261849911214,-0.116553873762592,0.894533283832912,-1.23892391395366,-1.5178066734528
1971-05-06,-1.01242575501377,-2.37705296988759,-0.046805502586668,-0.863685536378271,-0.858527994898608,0.111604073737291,-1.01147361677374,1.42094519955743,-0.922258427935915,-1.41153575179189,-0.39910999677812
1971-05-07,-1.2625496172024,0.389349880003171,-1.42582274578586,-0.450125134658708,-2.24849721624468,-1.47583678481733,-0.873222576662792,-0.716820020671653,-0.919852864323744,-0.964574117746349,0.297975499456053
1971-05-10,-1.06661876579561,0.55528299181742,-0.133755081402078,-0.0801201000407749,0.289923363754503,-0.290632145490362,0.205835537525964,-1.42739882860143,-0.871866599071004,-0.832620929774936,0.233997836020672
1971-05-11,-0.499940429330971,0.955434885422594,-0.250113662807815,-0.205613654028419,1.30472003508141,0.398558986165438,0.430019045434609,-0.460109489297399,1.87067793089212,0.535300118426559,1.03524054775753
1971-05-12,0.0886459970249953,-0.202304882122454,0.335089135011893,0.24396565858348,1.03615757882068,0.337536893075045,0.36944386331701,0.251650481832155,2.59084394541427,1.1192187083843,1.03057271135931
1971-05-13,0.219339883129554,0.703651480537607,1.13260083176471,-0.907881204973581,0.204280381652394,-0.432840088494919,0.207785838350461,-0.0270644141589345,-0.297509692057986,0.741929911349651,0.522590028220097
1971-05-14,-1.26504763485707,-0.649381771115915,-0.405619682002022,0.6675346784927,-0.104614398961843,-1.45974701865792,-1.34681267544099,-0.728204150715348,-0.593386708963378,0.212432182088154,1.47747981694522
1971-05-17,-0.833151328892816,-1.58439306757827,-0.887812877006871,-1.35391714103529,-1.23676449715799,-2.48444844217442,-2.35502954563072,-0.690872935012415,-5.64742270241129,-4.28538230939863,-3.45223098050582
1971-05-18,0.385984522146163,-0.680252206285866,-0.892667577236521,-0.0423980355616259,-2.40316571169215,0.457974567402454,0.423208616483676,-0.265308191546048,0.621831259921369,-0.833569508119527,-1.21955403026569
1971-05-19,-0.0628395780915287,1.27247294253309,0.279361416009899,0.695653881669467,1.80835312559828,-0.606535953890921,0.514368339832391,1.02784743779273,-0.672804176982437,0.279089603621348,0.341929181712877
1971-05-20,-0.272087049644004,0.645674313568835,-0.256097567819202,0.422048374036435,0.201653829909713,-0.755401307327736,0.696927780305081,1.20383857744718,-0.195091204542173,0.621807633694925,0.893894683338929
1971-05-21,-0.779462437432468,-0.877539228740582,0.16435236154801,-0.717018214904864,-0.191863023180635,-0.856660562842657,-0.557401406705418,-0.259925988909288,-0.195508595589717,-0.424269631835587,0.355192805596881
1971-05-24,-1.82978114318207,0.581196931400336,-0.480823902756794,-0.706841850142985,-1.41257791187862,0.511914217245946,-1.25205431975477,-1.01534270635092,-1.23571048628356,-2.3866321933177,-0.556851050135634
1971-05-25,-0.306900942842222,-3.15626398498803,-0.235207304163913,-0.362031190740614,0.20820649899067,0.00429267766477033,-0.686502059150871,-2.02390885641487,0.923479032551995,0.186654721308428,0.493555664150649
1971-05-26,0.896633574789395,0.282070819518111,-0.643256995053908,-0.209688877219919,0.613614750151346,0.0733099697033848,0.897185605128059,-0.00895927993888656,0.833207445919818,0.392022157215359,-0.504611417574036
1971-05-27,1.01981349899656,-0.347241471494399,0.200997772827436,0.432470306322646,0.930260625095718,-0.0564819843952527,-0.0384119471724193,1.18063434213955,1.54853559726177,0.675769614176235,-0.344043884820326
1971-05-28,2.07441724937084,0.186169204426503,0.547279844026457,0.523873781528545,0.139323235322984,0.356269682182963,1.12567280530737,1.50058967753556,0.158981526121875,0.550902231635428,-1.52351501773541
